,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
7990,8422,I can’t believe this. Do you think that your parents could help pay for it?,Abigail,surprise,negative,843,0,7,2,"00:12:28,164","00:12:30,999"
7991,8423,"I don’t know, my mother spent most of her money on her fourth wedding.",Mary,sadness,negative,843,1,7,2,"00:12:31,208","00:12:36,671"
7992,8424,She’s saving the rest for her divorce.,Mary,anger,negative,843,2,7,2,"00:12:36,839","00:12:39,215"
7993,8425,And any extra cash my father has he saves for his yearly trips to,Mary,neutral,neutral,843,3,7,2,"00:12:39,508","00:12:44,220"
7994,8426,Well what happened at dinner?,Scarlett,neutral,neutral,843,4,7,2,"00:12:48,684","00:12:49,934"
7995,8427,My parents spent the money for our wedding!,Abigail,anger,negative,843,5,7,2,"00:12:50,102","00:12:52,228"
7996,8428,My God! What did you order?!,Sofia,surprise,negative,843,6,7,2,"00:12:53,647","00:12:55,607"
7997,8429,"Wait, but there’s no money! Well this is terrible! You guys are gonna have to get married in like a, rec. center!",Scarlett,sadness,negative,843,7,7,2,"00:12:57,026","00:13:05,492"
7998,8430,"Honey, it’s gonna be okay.",Mary,neutral,neutral,843,8,7,2,"00:13:06,702","00:13:10,663"
7999,8431,No! No it’s not! It’s not gonna be okay! It sucks! No swing band! No lilies!,Abigail,sadness,negative,843,9,7,2,"00:13:06,702","00:13:14,709"
8000,8432,"No, y’know what?",Scarlett,neutral,neutral,843,10,7,2,"0:13:10,831","0:13:12,843"
8001,8433,It’s gonna be okay.,Scarlett,neutral,neutral,843,11,7,2,"0:13:12,843","0:13:14,757"
8002,8434,I mean you don’t have to have this rustic Italian feast.,Scarlett,neutral,neutral,843,12,7,2,"00:13:14,919","00:13:20,799"
8003,8435,Y’know?,Scarlett,neutral,neutral,843,13,7,2,"00:13:17,922","00:13:20,799"
8004,8436,"And-and you don’t need, you don’t need this custom-made, empire-waisted, duchess, satin gown; you can wear off the rack.",Scarlett,neutral,neutral,843,14,7,2,"00:13:21,050","00:13:29,432"
8005,8437,"Dr. Geller, there’s a seat over here.",Emilia,neutral,neutral,844,0,4,11,"00:16:32,783","00:16:35,118"
8006,8438,"Thank you, Dr. Phillips, but I’m having my lunch at this table, here in the middle.",Patricia,neutral,neutral,844,1,4,11,"00:16:36,078","00:16:43,835"
8007,8439,"I’m having lunch right here, with my good friend Joey, if he’ll sit with me.",Patricia,neutral,neutral,844,2,4,11,"00:16:38,789","00:16:45,753"
8008,8440,I will sit with you Dr. Geller.,Luna,neutral,neutral,844,3,4,11,"00:16:57,599","00:16:59,600"
8009,8441,"Y'know, we work in a museum of natural history, and yet there is something unnatural about the way we eat lunch.",Patricia,neutral,neutral,844,4,4,11,"00:17:04,773","00:17:17,118"
8010,8442,"Now, I look around this cafeteria, and y’know what I see, I see-I see division.",Patricia,sadness,negative,844,5,4,11,"00:17:18,787","00:17:22,999"
8011,8443,"Division, between people in white coats and people in blue blazers, and I ask myself, ""My God why?!""",Patricia,fear,negative,844,6,4,11,"00:17:23,208","00:17:30,673"
8012,8444,"Now, I say we shed these-these coats that separate us, and we get to know the people underneath.",Patricia,neutral,neutral,844,7,4,11,"00:17:32,843","00:17:41,976"
8013,8445,I’m Ross!,Patricia,joy,positive,844,8,4,11,"00:17:45,189","00:17:46,272"
8014,8446,"I’m divorced, and I have a kid!",Patricia,joy,positive,844,9,4,11,"00:17:46,940","00:17:49,776"
8015,8447,I’m Joey! I’m an actor! I don’t know squat about dinosaurs!,Luna,joy,positive,844,10,4,11,"00:17:55,991","00:18:01,871"
8016,8448,"I’m Ted, and I just moved here a month ago, and New York really scares me.",Hannah,anger,negative,844,11,4,11,"00:18:04,458","00:18:09,587"
8017,8449,"All right, there you go!",Patricia,joy,positive,844,12,4,11,"0:18:09,838","0:18:10,965"
8018,8450,"Yeah, you hang in there Teddy!",Luna,anger,negative,844,13,4,11,"0:18:10,965","0:18:12,819"
8019,8451,"I’m Andrew, and I didn’t pay for this pear.",Emilia,neutral,neutral,844,14,4,11,"00:18:14,051","00:18:18,471"
8020,8452,"Okay, good-good for you.",Patricia,joy,positive,844,15,4,11,"00:18:20,599","00:18:22,391"
8021,8453,"I’m Rhonda,  and these aren’t real!",Pauline,neutral,neutral,844,16,4,11,"00:18:23,185","00:18:27,438"
8022,8454,"Wow, Rhonda.",Patricia,surprise,positive,844,17,4,11,"00:18:31,860","00:18:33,569"
8023,8455,I’m Scott.,Addison,neutral,neutral,844,18,4,11,"0:18:35,614","0:18:36,532"
8024,8456,"Yeah, okay, Scott!",Patricia,neutral,neutral,844,19,4,11,"0:18:36,532","0:18:38,404"
8025,8457,And I need to flip the light switch on and off 17 times before I leave a room or my family will die.,Addison,fear,negative,844,20,4,11,"00:18:39,076","00:18:45,248"
8026,8458,So thanks for the warm welcome.,Marie,neutral,neutral,845,0,3,24,"00:04:02,492","00:04:04,034"
8027,8459,"It’s good to have you guys on my team, and I come to play.",Marie,joy,positive,845,1,3,24,"0:04:04,327","0:04:07,539"
8028,8460,I hope you do too.,Marie,neutral,neutral,845,2,3,24,"0:04:07,539","0:04:08,785"
8029,8461,"Now, let’s go out there and get ‘em!",Marie,joy,positive,845,3,3,24,"00:04:08,957","00:04:11,416"
8030,8463,"And remember, there is no ‘I’ in team.",Marie,neutral,neutral,845,4,3,24,"00:04:08,957","00:04:14,211"
8031,8464,"Yes, but there’s two in martini, soo everybody",Mary,joy,positive,845,5,3,24,"00:04:14,462","00:04:18,465"
8032,8465,You! Chuckles! What’s your name?,Marie,neutral,neutral,845,6,3,24,"00:04:19,467","00:04:22,302"
8033,8466,"Oh it’s Bing, sir. I’m sorry , I was just ah...",Mary,fear,negative,845,7,3,24,"00:04:22,553","00:04:24,638"
8034,8467,"No-no, I heard what you said, funny.",Marie,neutral,neutral,845,8,3,24,"0:04:24,889","0:04:26,308"
8035,8468,I like funny.,Marie,joy,positive,845,9,3,24,"0:04:26,308","0:04:28,332"
8036,8469,"This team is about hard work, but it’s also about having fun.",Marie,joy,positive,845,10,3,24,"00:04:28,559","00:04:31,436"
8037,8470,Good to have you aboard Bing!,Marie,joy,positive,845,11,3,24,"00:04:31,688","00:04:33,689"
8038,8471,Yeah. You won't be able to take it.,Sofia,neutral,neutral,846,0,5,3,"00:21:45,387","00:21:47,471"
8039,8472,"So uh, now that little Chandler turned out to be a girl, what are they gonna name her?",Mary,neutral,neutral,846,1,5,3,"00:21:49,182","00:21:52,685"
8040,8473,They're gonna call her Chandler.,Sofia,neutral,neutral,846,2,5,3,"00:21:52,894","00:21:54,437"
8041,8474,"That's kind of a masculine name, don't you think?",Mary,neutral,neutral,846,3,5,3,"00:21:55,397","00:21:58,232"
8042,8475,Works on you.,Sofia,neutral,neutral,846,4,5,3,"00:21:59,860","00:22:00,901"
8043,8476,"Oh, that is so sweet.",Patricia,joy,positive,847,0,2,1,"00:08:50,571","00:08:53,448"
8044,8477,"No, no, ok, you hang up.",Patricia,joy,positive,847,1,2,1,"00:08:57,161","00:08:59,246"
8045,8478,"Ok, ok, one, two, three.",Patricia,joy,positive,847,2,2,1,"00:09:01,290","00:09:10,966"
8046,8479,Well you didn't hang up either.,Patricia,joy,positive,847,3,2,1,"0:09:07,672","0:09:09,234"
8047,8480,She didn't hang up either...,Scarlett,joy,positive,847,4,2,1,"0:09:09,234","0:09:11,022"
8048,8481,"Ok, no, no, you hang up. You, you, y—",Patricia,joy,positive,847,5,2,1,"00:09:15,221","00:09:20,600"
8049,8482,"Ross, hi, it's Rachel.",Scarlett,neutral,neutral,848,0,4,21,"00:14:53,475","00:14:57,145"
8050,8483,"I'm just calling to say that um, everything's fine and I'm really happy for you and your",Scarlett,neutral,neutral,848,1,4,21,"00:14:57,354","00:15:06,070"
8051,8484,"Rach, I got a message from you.",Patricia,neutral,neutral,848,2,4,21,"00:15:23,213","00:15:24,923"
8052,8485,Oh my God.,Scarlett,surprise,negative,848,3,4,21,"00:15:25,132","00:15:27,592"
8053,8486,"Oh my God Ross, no, hang up the phone, give me the phone Ross, give me the phone, give me the phone, give me the.",Scarlett,sadness,negative,848,4,4,21,"00:15:25,132","00:15:32,138"
8054,8489,You're over me?,Patricia,surprise,negative,848,5,4,21,"00:15:37,853","00:15:39,729"
8055,8490,Ohhhhhhhh God.,Scarlett,surprise,negative,848,6,4,21,"00:15:39,980","00:15:41,731"
8056,8491,"Wha... you're uh, you're, you're over me?",Patricia,surprise,negative,848,7,4,21,"00:15:41,899","00:15:45,443"
8057,8492,"Ohh, ohh.",Scarlett,sadness,negative,848,8,4,21,"00:15:47,321","00:15:50,323"
8058,8493,"When, when were you... under me?",Patricia,surprise,negative,848,9,4,21,"00:15:47,321","00:15:52,200"
8059,8494,"Well, basically, lately, I've uh, I've uh, sort of had feelings for you.",Scarlett,neutral,neutral,848,10,4,21,"00:15:55,329","00:16:03,461"
8060,8495,"OK, I need to lie down.",Patricia,surprise,negative,848,11,4,21,"00:16:04,463","00:16:05,672"
8061,8496,"Hey! I'm in, they're gonna let me audition!",Luna,joy,positive,849,0,5,18,"00:03:53,316","00:03:55,442"
8062,8497,Really? That's great!,Patricia,joy,positive,849,1,5,18,"00:03:55,610","00:03:57,152"
8063,8498,"I know! I know! It turns out that one of the casting ladies has actually seen me in a play, so I steered clear of her",Luna,joy,positive,849,2,5,18,"00:03:57,320","00:04:02,699"
8064,8499,(noticing a kid who has picked up a copy of,Jessica,neutral,neutral,849,3,5,18,"00:04:04,452","00:04:06,453"
8065,8500,"Oh yeah, yeah! He's done tons of commercials. I've seen him in like Sugar Smacks,",Luna,joy,positive,849,4,5,18,"00:04:04,452","00:04:10,540"
8066,8501,"Yeah well, he's not gonna get this one.",Patricia,joy,positive,849,5,5,18,"00:04:20,176","00:04:23,804"
8067,8502,Ben is way cuter than that kid.,Patricia,joy,positive,849,6,5,18,"00:04:20,176","00:04:25,222"
8068,8503,"I mean look at him, look at you,",Patricia,disgust,negative,849,7,5,18,"00:04:23,972","00:04:25,222"
8069,8504,"That's great. Listen, wouldn't it be great though if I got to play Ben's dad?",Luna,neutral,neutral,849,8,5,18,"00:04:32,313","00:04:36,275"
8070,8505,"Joey, you look nothing like Ben.",Patricia,neutral,neutral,849,9,5,18,"00:04:36,442","00:04:37,943"
8071,8506,I look more like him than you do!,Luna,anger,negative,849,10,5,18,"00:04:39,445","00:04:41,655"
8072,8507,"Y'know, I don't really know you well enough for you to do that.",Jessica,joy,positive,849,11,5,18,"00:04:43,950","00:04:47,327"
8073,8508,That really was some of your best work.,Abigail,joy,positive,850,0,7,12,"00:21:17,359","00:21:19,777"
8074,8509,"Hm-hmm, I told you!  I can’t believe that I’ve only got two hours before I call in sick for work.",Mary,neutral,neutral,850,1,7,12,"00:21:19,987","00:21:26,492"
8075,8510,I have to be up in seven minutes.,Abigail,neutral,neutral,850,2,7,12,"00:21:31,290","00:21:33,332"
8076,8511,"Well, you’re not gonna believe this, but if you have seven minutes",Mary,neutral,neutral,850,3,7,12,"00:21:34,376","00:21:38,546"
8077,8512,Really?!,Abigail,surprise,positive,850,4,7,12,"00:21:39,256","00:21:40,840"
8078,8513,Do you wanna?,Mary,neutral,neutral,850,5,7,12,"00:21:41,341","00:21:42,758"
8079,8514,Okay! You get the vacuum cleaner and I’ll get the furniture polish!,Abigail,joy,positive,850,6,7,12,"00:21:42,968","00:21:46,429"
8080,8515,Oh okay. But y’know what? Be careful. Because a guy who was helping me before had to leave because he hurt his back.,Ashley,neutral,neutral,851,0,7,17,"00:05:31,247","00:05:36,126"
8081,8516,Boyfriend?,Luna,surprise,negative,851,1,7,17,"0:05:37,045","0:05:37,887"
8082,8517,No.,Ashley,neutral,neutral,851,2,7,17,"0:05:37,887","0:05:38,774"
8083,8518,I’m Joey.,Luna,neutral,neutral,851,3,7,17,"00:05:38,921","00:05:40,630"
8084,8519,Kristen.,Ashley,neutral,neutral,851,4,7,17,"00:05:41,299","00:05:42,341"
8085,8520,"Oh wow, what a beautiful name!  What is it again?",Luna,joy,positive,851,5,7,17,"00:05:42,550","00:05:48,347"
8086,8521,Kristen.,Ashley,neutral,neutral,851,6,7,17,"0:05:49,265","0:05:50,058"
8087,8522,Got it!  So,Luna,neutral,neutral,851,7,7,17,"0:05:50,058","0:05:51,837"
8088,8523,"So uh, do you live around here?",Ashley,neutral,neutral,851,8,7,17,"0:05:52,477","0:05:53,949"
8089,8524,Yeah!,Luna,neutral,neutral,851,9,7,17,"0:05:53,949","0:05:54,471"
8090,8525,Yeah!,Luna,joy,positive,851,10,7,17,"0:05:54,471","0:05:54,805"
8091,8526,Right down there.,Luna,neutral,neutral,851,11,7,17,"0:05:54,805","0:05:55,349"
8092,8527,Hey listen.. let me give you a little tip.,Luna,neutral,neutral,851,12,7,17,"00:05:55,480","00:05:57,314"
8093,8528,Do not take a nap on this stoop  or you can wake up with your shoes gone.,Luna,joy,positive,851,13,7,17,"00:05:57,565","00:06:02,319"
8094,8529,I’ll remember that.,Ashley,neutral,neutral,851,14,7,17,"00:06:03,363","00:06:04,821"
8095,8530,"Okay. Yeah. Listen would you uh, would you like to have dinner with me tonight?",Luna,neutral,neutral,851,15,7,17,"00:06:03,363","00:06:09,701"
8096,8531,"Oh I, I have plans tonight.",Ashley,neutral,neutral,851,16,7,17,"00:06:09,911","00:06:13,080"
8097,8533,But how about tomorrow?,Ashley,neutral,neutral,851,17,7,17,"00:06:09,911","00:06:13,080"
8098,8534,"Sounds great! Okay, alright, well where does this go?",Luna,joy,positive,851,18,7,17,"00:06:13,289","00:06:15,874"
8099,8535,"You look strong, why don’t I take that and you grab one of the boxes.",Ashley,neutral,neutral,851,19,7,17,"00:06:16,084","00:06:18,710"
8100,8536,"Okay. Yeah.  Yeah, I’ll grab this one.",Luna,neutral,neutral,851,20,7,17,"00:06:18,878","00:06:26,968"
8101,8537,Hey.,Sofia,neutral,neutral,852,0,1,17,"0:19:01,932","0:19:02,824"
8102,8538,"Listen, um...",Sofia,neutral,neutral,852,1,1,17,"0:19:02,824","0:19:03,021"
8103,8539,I'm sorry.,Sofia,sadness,negative,852,2,1,17,"00:19:08,272","00:19:09,313"
8104,8540,": Yeah, um...  You know you, you should just forget about what I said under the bridge, I was talkin'",Sofia,neutral,neutral,852,3,1,17,"00:19:12,609","00:19:21,742"
8105,8541,"That's right, I don't... But I was, I was drunk on you!",Sofia,sadness,negative,852,4,1,17,"00:19:26,832","00:19:33,087"
8106,8542,"Okay, yeah, so it's not gonna work.",Sofia,neutral,neutral,852,5,1,17,"00:19:34,256","00:19:37,049"
8107,8543,"If it was, would you stop hanging out with her?",Sofia,neutral,neutral,852,6,1,17,"00:19:41,680","00:19:44,473"
8108,8544,"Um, then yes, it's 'cause of Phoebe! So, you know, it's either her or me.",Sofia,anger,negative,852,7,1,17,"00:19:50,397","00:19:57,278"
8109,8545,"You know...  You're gonna be really, really hard to get over.",Sofia,sadness,negative,852,8,1,17,"00:20:06,496","00:20:10,625"
8110,8546,"By the way, the week before your wedding you may not see a lot of me.",Patricia,neutral,neutral,853,0,7,9,"00:14:14,603","00:14:18,690"
8111,8547,"Oh, hello liar.",Sofia,anger,negative,853,1,7,9,"00:14:29,201","00:14:31,035"
8112,8548,"Look, I-I’m really sorry I let go of the bike.",Patricia,sadness,negative,853,2,7,9,"00:14:33,664","00:14:37,500"
8113,8549,I could’ve been killed I hope you know!,Sofia,anger,negative,853,3,7,9,"00:14:37,710","00:14:39,752"
8114,8550,"I know. I know. But, can we please try it again? Huh? I mean, you were",Patricia,sadness,negative,853,4,7,9,"00:14:41,714","00:14:49,971"
8115,8551,"Well, I would love to but…the bike got stolen and the police have no suspects.",Sofia,joy,positive,853,5,7,9,"00:14:50,180","00:14:56,769"
8116,8552,Phoebe.,Patricia,neutral,neutral,853,6,7,9,"00:15:03,193","00:15:04,485"
8117,8553,What?!  What the hell?!,Sofia,anger,negative,853,7,7,9,"00:15:07,573","00:15:09,449"
8118,8554,"All right, y’know what?",Patricia,anger,negative,853,8,7,9,"00:15:10,951","00:15:11,993"
8119,8555,"If you are not going to learn how to ride this bike then I’m sorry, I’m just gonna have to take it back.",Patricia,anger,negative,853,9,7,9,"00:15:12,202","00:15:17,707"
8120,8556,What?! Why?!,Sofia,surprise,negative,853,10,7,9,"00:15:15,539","00:15:17,707"
8121,8557,"Because! Because, it-it-it’s… It’d be like you having this guitar  and-and never playing it. Okay, this guitar",Patricia,anger,negative,853,11,7,9,"00:15:17,875","00:15:30,553"
8122,8558,"All right. If you care enough to make up that load of crap, okay.",Sofia,anger,negative,853,12,7,9,"00:15:50,616","00:15:55,119"
8123,8559,Great! Great!  You’re making the bike very happy.,Patricia,joy,positive,853,13,7,9,"00:15:55,621","00:16:01,626"
8124,8560,Okay Ross!  Please don’t die!,Sofia,anger,negative,853,14,7,9,"00:16:01,835","00:16:07,840"
8125,8561,How could you have kept all of this from me?,Jennifer,fear,negative,854,0,8,8,"00:13:19,465","00:13:21,341"
8126,8562,"I was going to tell you, but",Patricia,neutral,neutral,854,1,8,8,"00:13:21,509","00:13:24,260"
8127,8563,But what?! You figured you’d get what you wanted and then dump her like you dumped Rachel!,Tammy,anger,negative,854,2,8,8,"00:13:24,428","00:13:27,222"
8128,8564,Hey! I did not dump Rachel!  Nor are we still together.  Can I just…  Why don’t we just let the machine get that?,Patricia,anger,negative,854,3,8,8,"00:13:27,389","00:13:40,652"
8129,8565,Hey Ross. It’s Joey. There’s a hooker over here and we thought maybe you’d know something about it.,Luna,neutral,neutral,854,4,8,8,"00:13:45,199","00:13:54,541"
8130,8566,"No! No! No! No! No! I-I-I-I—I need to, I need to lie down.",Patricia,neutral,neutral,854,5,8,8,"00:13:48,702","00:13:54,541"
8131,8567,Everything on your application looks really good—Ohh!,Luna,joy,positive,855,0,6,3,"00:11:12,421","00:11:15,173"
8132,8568,"Just one last question umm, are you and your friends gonna be over here all the time like partying and hanging out?",Luna,anger,negative,855,1,6,3,"00:11:15,341","00:11:22,722"
8133,8569,"Oh don’t worry, I’m not really a party girl.",Leah,neutral,neutral,855,2,6,3,"00:11:20,763","00:11:22,722"
8134,8570,"Whoa!! Now look, don’t be just blurtin’ stuff out. I want you to really think about your answers. Okay?",Luna,joy,positive,855,3,6,3,"00:11:22,890","00:11:32,023"
8135,8571,You can call off the roommate search!  Hi! I’ll be living here.,Mary,joy,positive,855,4,6,3,"00:11:32,775","00:11:36,861"
8136,8572,"Oh don’t listen to him, he’s just some guy who really wants the apartment, but I don’t think he’s gonna get it.",Luna,sadness,negative,855,5,6,3,"00:11:37,029","00:11:42,784"
8137,8573,Why did you take the shower curtain down?,Mary,surprise,negative,855,6,6,3,"00:11:43,452","00:11:45,829"
8138,8574,That thing was a hazard!  I’m very safety conscious.,Luna,fear,negative,855,7,6,3,"00:11:45,996","00:11:50,250"
8139,8575,Hi.,Luna,neutral,neutral,856,0,5,13,"00:20:54,378","00:20:55,419"
8140,8576,"Hey man, how did the audition go?",Mary,neutral,neutral,856,1,5,13,"00:20:55,629","00:20:57,421"
8141,8577,Estelle said I didn't get it.,Luna,sadness,negative,856,2,5,13,"00:20:57,839","00:20:59,257"
8142,8578,What?! Why? Joey you were so ready for it!,Scarlett,surprise,negative,856,3,5,13,"00:20:59,508","00:21:02,718"
